"subject","block","leftpoints","rightpoints","responselocation","rsi","rt","blocktime","transcode","stimrep","current_pv","other_pv","difference","subject_error","rt_mean","rt_sd"
17,9,9,8,"left",200,1262,136.251,0,0,9,8,-1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,1,9,"left",1100,1469,136.251,0,0,1,9,8,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,10,5,"left",1100,546,136.251,0,0,10,5,-5,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,7,3,"left",1100,559,136.251,0,0,7,3,-4,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,1,6,"left",1100,578,136.251,0,1,1,6,5,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,7,9,"left",1100,533,136.251,0,1,7,9,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,3,9,"left",200,745,136.251,0,0,3,9,6,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,3,4,"left",1100,461,136.251,0,0,3,4,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,7,10,"left",200,1429,136.251,0,0,7,10,3,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,9,1,"left",200,644,136.251,0,1,9,1,-8,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,5,7,"left",200,876,136.251,0,0,5,7,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,3,8,"left",1100,434,136.251,0,0,3,8,5,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,3,2,"left",1100,722,136.251,0,0,3,2,-1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,8,9,"left",200,1007,136.251,0,0,8,9,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,7,5,"left",1100,648,136.251,0,1,7,5,-2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,8,2,"left",200,568,136.251,0,0,8,2,-6,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,3,9,"left",200,555,136.251,0,0,3,9,6,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,5,4,"left",200,493,136.251,0,0,5,4,-1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,3,8,"left",200,563,136.251,0,0,3,8,5,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,1,6,"left",200,606,136.251,0,0,1,6,5,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,10,2,"left",1100,480,136.251,0,0,10,2,-8,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,5,7,"left",200,742,136.251,0,0,5,7,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,2,7,"left",200,794,136.251,0,0,2,7,5,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,5,6,"left",1100,524,136.251,0,0,5,6,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,7,2,"left",200,572,136.251,0,1,7,2,-5,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,4,3,"left",1100,503,136.251,0,1,4,3,-1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,10,6,"left",1100,515,136.251,0,1,10,6,-4,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,5,9,"left",200,416,136.251,0,0,5,9,4,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,5,6,"left",1100,457,136.251,0,0,5,6,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,8,6,"left",1100,432,136.251,0,0,8,6,-2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,7,9,"left",200,497,136.251,0,1,7,9,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,4,2,"left",200,567,136.251,0,0,4,2,-2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,1,9,"left",200,506,136.251,0,0,1,9,8,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,9,10,"left",1100,487,136.251,0,1,9,10,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,1,3,"left",1100,397,136.251,0,0,1,3,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,1,8,"left",1100,432,136.251,0,1,1,8,7,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,2,6,"left",200,448,136.251,0,1,2,6,4,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,7,2,"left",200,480,136.251,0,0,7,2,-5,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,10,9,"left",1100,511,136.251,0,0,10,9,-1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,10,2,"left",1100,421,136.251,0,1,10,2,-8,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,4,3,"left",1100,413,136.251,0,0,4,3,-1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,4,6,"left",1100,487,136.251,0,1,4,6,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,7,2,"left",1100,421,136.251,0,1,7,2,-5,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,6,3,"left",1100,278,136.251,0,1,6,3,-3,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,4,2,"left",200,301,136.251,0,1,4,2,-2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,5,5,"left",200,275,136.251,0,0,5,5,0,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,3,5,"left",1100,354,136.251,0,0,3,5,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,1,6,"left",200,390,136.251,0,0,1,6,5,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,2,8,"left",200,455,136.251,0,0,2,8,6,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,7,4,"left",1100,591,136.251,0,1,7,4,-3,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,8,10,"left",1100,353,136.251,0,0,8,10,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,9,2,"left",200,524,136.251,0,0,9,2,-7,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,1,4,"left",200,425,136.251,0,0,1,4,3,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,8,2,"left",1100,434,136.251,0,0,8,2,-6,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,3,4,"left",1100,533,136.251,0,0,3,4,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,9,9,"left",1100,265,136.251,0,0,9,9,0,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,9,5,"left",1100,504,136.251,0,0,9,5,-4,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,2,2,"left",200,693,136.251,0,0,2,2,0,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,9,4,"left",200,379,136.251,0,0,9,4,-5,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,1,5,"left",1100,446,136.251,0,0,1,5,4,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,8,7,"left",1100,487,136.251,0,0,8,7,-1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,6,4,"left",1100,469,136.251,0,1,6,4,-2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,7,6,"left",200,468,136.251,0,1,7,6,-1,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,8,4,"left",1100,379,136.251,0,0,8,4,-4,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,2,2,"left",1100,382,136.251,0,1,2,2,0,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,5,8,"left",1100,513,136.251,0,0,5,8,3,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,4,6,"left",200,686,136.251,0,1,4,6,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,1,4,"left",200,460,136.251,0,0,1,4,3,0.0920542635658915,1138.97848101266,3878.45820219225
17,9,3,5,"left",200,474,136.251,0,0,3,5,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,4,"left",200,469,118.352,0,0,6,4,-2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,5,5,"left",200,380,118.352,0,0,5,5,0,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,4,"left",200,307,118.352,0,0,6,4,-2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,4,"left",1100,465,118.352,0,0,6,4,-2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,9,2,"left",200,448,118.352,0,1,9,2,-7,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,4,9,"left",1100,400,118.352,0,0,4,9,5,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,3,"left",1100,330,118.352,0,0,6,3,-3,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,1,"left",1100,639,118.352,0,0,6,1,-5,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,8,1,"left",1100,487,118.352,0,0,8,1,-7,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,8,2,"left",1100,477,118.352,0,0,8,2,-6,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,8,5,"left",1100,348,118.352,0,1,8,5,-3,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,3,4,"left",1100,408,118.352,0,1,3,4,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,2,6,"left",1100,410,118.352,0,0,2,6,4,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,2,6,"left",1100,372,118.352,0,0,2,6,4,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,2,3,"left",200,399,118.352,0,1,2,3,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,9,1,"left",1100,359,118.352,0,0,9,1,-8,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,2,6,"left",200,331,118.352,0,0,2,6,4,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,7,1,"left",1100,479,118.352,0,0,7,1,-6,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,8,9,"left",1100,352,118.352,0,1,8,9,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,4,9,"left",200,412,118.352,0,1,4,9,5,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,8,1,"left",200,357,118.352,0,1,8,1,-7,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,9,3,"left",1100,433,118.352,0,0,9,3,-6,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,4,1,"left",200,1521,118.352,0,0,4,1,-3,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,1,7,"left",1100,349,118.352,0,0,1,7,6,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,9,9,"left",200,457,118.352,0,1,9,9,0,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,6,"left",200,400,118.352,0,1,6,6,0,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,8,9,"left",200,458,118.352,0,0,8,9,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,7,10,"left",1100,402,118.352,0,1,7,10,3,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,3,6,"left",1100,379,118.352,0,1,3,6,3,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,4,6,"left",1100,406,118.352,0,0,4,6,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,9,"left",1100,680,118.352,0,0,6,9,3,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,2,"left",1100,454,118.352,0,1,6,2,-4,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,5,6,"left",1100,510,118.352,0,0,5,6,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,1,"left",200,500,118.352,0,0,6,1,-5,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,5,6,"left",200,600,118.352,0,0,5,6,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,8,10,"left",1100,417,118.352,0,0,8,10,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,1,6,"left",200,530,118.352,0,0,1,6,5,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,5,9,"left",1100,487,118.352,0,1,5,9,4,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,9,1,"left",1100,352,118.352,0,1,9,1,-8,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,10,2,"left",200,539,118.352,0,0,10,2,-8,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,2,2,"left",1100,415,118.352,0,0,2,2,0,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,10,3,"left",200,560,118.352,0,0,10,3,-7,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,10,10,"left",200,508,118.352,0,0,10,10,0,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,7,8,"left",200,1001,118.352,0,0,7,8,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,2,"left",1100,394,118.352,0,0,6,2,-4,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,4,9,"left",1100,493,118.352,0,0,4,9,5,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,10,9,"left",200,603,118.352,0,0,10,9,-1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,5,"left",1100,620,118.352,0,0,6,5,-1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,1,5,"left",1100,461,118.352,0,1,1,5,4,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,3,1,"left",1100,372,118.352,0,1,3,1,-2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,2,2,"left",1100,495,118.352,0,1,2,2,0,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,1,"left",200,566,118.352,0,0,6,1,-5,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,5,7,"left",1100,836,118.352,0,0,5,7,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,7,5,"left",200,1212,118.352,0,0,7,5,-2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,1,10,"left",200,541,118.352,0,1,1,10,9,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,9,3,"left",200,497,118.352,0,0,9,3,-6,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,8,"left",200,551,118.352,0,0,6,8,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,5,7,"left",1100,722,118.352,0,0,5,7,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,1,9,"left",200,503,118.352,0,0,1,9,8,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,3,10,"left",200,629,118.352,0,0,3,10,7,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,1,3,"left",1100,861,118.352,0,0,1,3,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,5,7,"left",200,1012,118.352,0,0,5,7,2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,2,6,"left",1100,509,118.352,0,0,2,6,4,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,5,6,"left",200,601,118.352,0,0,5,6,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,2,7,"left",1100,498,118.352,0,1,2,7,5,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,5,8,"left",1100,352,118.352,0,1,5,8,3,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,10,9,"left",200,563,118.352,0,1,10,9,-1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,5,3,"left",200,478,118.352,0,0,5,3,-2,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,7,10,"left",1100,1005,118.352,0,0,7,10,3,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,8,3,"left",1100,486,118.352,0,0,8,3,-5,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,2,1,"left",200,453,118.352,0,0,2,1,-1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,4,10,"left",1100,468,118.352,0,0,4,10,6,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,9,4,"left",200,395,118.352,0,1,9,4,-5,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,9,8,"left",200,501,118.352,0,0,9,8,-1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,7,8,"left",1100,451,118.352,0,0,7,8,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,9,5,"left",1100,378,118.352,0,0,9,5,-4,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,10,7,"left",200,517,118.352,0,1,10,7,-3,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,1,8,"left",200,570,118.352,0,0,1,8,7,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,6,"left",200,557,118.352,0,0,6,6,0,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,1,7,"left",1100,424,118.352,0,0,1,7,6,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,10,10,"left",200,369,118.352,0,0,10,10,0,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,1,7,"left",200,684,118.352,0,0,1,7,6,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,4,10,"left",1100,458,118.352,0,0,4,10,6,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,5,6,"left",1100,754,118.352,0,1,5,6,1,0.0920542635658915,1138.97848101266,3878.45820219225
17,10,6,6,"left",200,525,118.352,0,0,6,6,0,0.0920542635658915,1138.97848101266,3878.45820219225
18,1,1,9,"right",200,1458,102.806,1,0,1,9,8,0.0614457831325301,603.321156773212,290.254905937197
18,1,2,4,"right",200,681,102.806,0,0,4,2,-2,0.0614457831325301,603.321156773212,290.254905937197
18,1,4,1,"left",1100,752,102.806,1,0,1,4,3,0.0614457831325301,603.321156773212,290.254905937197
18,1,9,1,"left",200,883,102.806,0,0,9,1,-8,0.0614457831325301,603.321156773212,290.254905937197
18,1,6,1,"left",200,545,102.806,0,0,6,1,-5,0.0614457831325301,603.321156773212,290.254905937197
18,1,8,4,"left",1100,389,102.806,0,1,8,4,-4,0.0614457831325301,603.321156773212,290.254905937197
18,1,5,9,"right",1100,343,102.806,1,0,5,9,4,0.0614457831325301,603.321156773212,290.254905937197
18,1,6,10,"right",1100,427,102.806,0,0,10,6,-4,0.0614457831325301,603.321156773212,290.254905937197
18,1,6,5,"left",200,948,102.806,1,0,5,6,1,0.0614457831325301,603.321156773212,290.254905937197
18,1,4,10,"right",1100,376,102.806,1,0,4,10,6,0.0614457831325301,603.321156773212,290.254905937197
18,1,9,8,"left",1100,1051,102.806,1,0,8,9,1,0.0614457831325301,603.321156773212,290.254905937197
18,1,10,1,"left",1100,586,102.806,0,0,10,1,-9,0.0614457831325301,603.321156773212,290.254905937197
18,1,10,3,"left",200,756,102.806,0,0,10,3,-7,0.0614457831325301,603.321156773212,290.254905937197
18,1,8,6,"left",200,743,102.806,0,1,8,6,-2,0.0614457831325301,603.321156773212,290.254905937197
18,1,5,7,"right",200,1723,102.806,1,1,5,7,2,0.0614457831325301,603.321156773212,290.254905937197
18,1,6,8,"right",200,727,102.806,0,0,8,6,-2,0.0614457831325301,603.321156773212,290.254905937197
18,1,3,2,"left",1100,668,102.806,1,0,2,3,1,0.0614457831325301,603.321156773212,290.254905937197
18,1,8,9,"right",200,930,102.806,1,1,8,9,1,0.0614457831325301,603.321156773212,290.254905937197
18,1,1,5,"right",200,871,102.806,0,0,5,1,-4,0.0614457831325301,603.321156773212,290.254905937197
18,1,7,5,"left",1100,724,102.806,1,0,5,7,2,0.0614457831325301,603.321156773212,290.254905937197
18,1,5,1,"left",1100,801,102.806,0,0,5,1,-4,0.0614457831325301,603.321156773212,290.254905937197
18,1,3,4,"right",200,1090,102.806,1,0,3,4,1,0.0614457831325301,603.321156773212,290.254905937197
18,1,8,9,"right",1100,408,102.806,0,1,9,8,-1,0.0614457831325301,603.321156773212,290.254905937197
18,1,1,8,"right",1100,369,102.806,0,0,8,1,-7,0.0614457831325301,603.321156773212,290.254905937197
18,1,7,5,"left",200,708,102.806,1,0,5,7,2,0.0614457831325301,603.321156773212,290.254905937197
18,1,6,7,"right",200,562,102.806,1,0,6,7,1,0.0614457831325301,603.321156773212,290.254905937197
18,1,10,2,"left",1100,653,102.806,1,0,2,10,8,0.0614457831325301,603.321156773212,290.254905937197
18,1,4,2,"left",200,676,102.806,0,0,4,2,-2,0.0614457831325301,603.321156773212,290.254905937197
18,1,7,3,"left",200,1024,102.806,0,0,7,3,-4,0.0614457831325301,603.321156773212,290.254905937197
18,1,6,4,"left",200,1609,102.806,0,0,6,4,-2,0.0614457831325301,603.321156773212,290.254905937197
18,1,4,2,"left",200,681,102.806,0,0,4,2,-2,0.0614457831325301,603.321156773212,290.254905937197
18,1,8,5,"left",200,792,102.806,0,0,8,5,-3,0.0614457831325301,603.321156773212,290.254905937197
18,1,5,3,"left",200,874,102.806,0,0,5,3,-2,0.0614457831325301,603.321156773212,290.254905937197
18,1,10,8,"left",200,687,102.806,0,0,10,8,-2,0.0614457831325301,603.321156773212,290.254905937197
18,1,8,7,"left",200,693,102.806,0,0,8,7,-1,0.0614457831325301,603.321156773212,290.254905937197
18,1,2,6,"right",1100,499,102.806,1,1,2,6,4,0.0614457831325301,603.321156773212,290.254905937197
18,1,7,9,"right",1100,1113,102.806,0,0,9,7,-2,0.0614457831325301,603.321156773212,290.254905937197
18,1,2,2,"left",200,981,102.806,1,0,2,2,0,0.0614457831325301,603.321156773212,290.254905937197
18,1,4,3,"left",1100,896,102.806,0,1,4,3,-1,0.0614457831325301,603.321156773212,290.254905937197
18,1,5,4,"left",200,534,102.806,0,0,5,4,-1,0.0614457831325301,603.321156773212,290.254905937197
18,1,6,8,"right",1100,378,102.806,1,0,6,8,2,0.0614457831325301,603.321156773212,290.254905937197
18,1,8,9,"right",1100,421,102.806,0,0,9,8,-1,0.0614457831325301,603.321156773212,290.254905937197
18,1,1,10,"right",1100,334,102.806,0,0,10,1,-9,0.0614457831325301,603.321156773212,290.254905937197
18,1,6,7,"right",200,1346,102.806,0,1,7,6,-1,0.0614457831325301,603.321156773212,290.254905937197
18,1,9,3,"left",200,637,102.806,1,0,3,9,6,0.0614457831325301,603.321156773212,290.254905937197
18,1,7,7,"left",200,637,102.806,0,0,7,7,0,0.0614457831325301,603.321156773212,290.254905937197
18,1,10,10,"left",1100,389,102.806,0,1,10,10,0,0.0614457831325301,603.321156773212,290.254905937197
18,1,2,1,"left",1100,352,102.806,0,0,2,1,-1,0.0614457831325301,603.321156773212,290.254905937197
18,1,6,10,"right",1100,635,102.806,1,1,6,10,4,0.0614457831325301,603.321156773212,290.254905937197
18,1,4,5,"right",1100,1259,102.806,0,0,5,4,-1,0.0614457831325301,603.321156773212,290.254905937197
18,1,2,9,"right",200,698,102.806,0,0,9,2,-7,0.0614457831325301,603.321156773212,290.254905937197
18,1,9,4,"left",200,520,102.806,1,0,4,9,5,0.0614457831325301,603.321156773212,290.254905937197
18,1,7,7,"left",200,525,102.806,0,0,7,7,0,0.0614457831325301,603.321156773212,290.254905937197
18,1,1,7,"right",1100,546,102.806,0,0,7,1,-6,0.0614457831325301,603.321156773212,290.254905937197
18,1,1,4,"right",200,606,102.806,0,0,4,1,-3,0.0614457831325301,603.321156773212,290.254905937197
18,1,2,5,"right",200,519,102.806,0,1,5,2,-3,0.0614457831325301,603.321156773212,290.254905937197
18,1,2,10,"right",200,492,102.806,0,1,10,2,-8,0.0614457831325301,603.321156773212,290.254905937197
18,1,9,5,"left",200,930,102.806,1,0,5,9,4,0.0614457831325301,603.321156773212,290.254905937197
18,1,3,5,"right",1100,615,102.806,1,0,3,5,2,0.0614457831325301,603.321156773212,290.254905937197
